"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-relative-C10-budget",0.974901270360615,0.983225651662154,0.977748331600843,0.959107150967692,0.99664907012138,0.992445088938452,0.906577112938671,0.996336508996392,0.984400311392994,"greedy","bitVector","L10","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-relative-C25-budget",0.968913048681439,0.987321955646422,0.984693637921545,0.955456395712827,0.992238270625951,0.983084926147915,0.851348237547804,0.957036976916027,0.948450327407237,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-relative-C5-budget",0.978364250095136,0.980946643582959,0.984691201661964,0.990280481690911,0.994609273031865,0.996721869736337,0.944664104857977,0.989905589366438,0.99475121567425,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L10-relative-C50-budget",0.959045840711994,0.965564118298033,0.971890380334429,0.925432128831629,0.970467632791098,0.958889836741924,0.844780536355065,0.944011065703901,0.91994587296411,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C10-budget",0.966302759893602,0.977558386907508,0.976231269118736,0.896680903847821,0.995651712939964,0.988144088601684,0.83617768358289,0.984751145581944,0.981943753337205,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C25-budget",0.976750371699513,0.98317097653669,0.985731064585159,0.953615900269339,0.988010195783147,0.978198437600695,0.910715423852679,0.964717039879987,0.933289036284951,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C5-budget",0.951362824004181,0.969389787029865,0.967454684322754,0.899390047903693,0.988391695035393,0.988400929073425,0.796810325988224,0.982578060881816,0.998104571998086,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-absolute-C50-budget",0.945497710935496,0.95848194243791,0.958005128582202,0.873780400413273,0.884868354846286,0.868064572234315,0.855494994171545,0.870854919068232,0.823685846736936,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-relative-C10-budget",0.948402635092016,0.98169689679094,0.972852026666894,0.836885223078489,0.993425771716982,0.985531282083486,0.783513535968488,0.989814087726189,0.951335987249707,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-relative-C25-budget",0.954873472987614,0.973138159232402,0.979924466647757,0.925136367732087,0.978937043209264,0.969129372428346,0.931511730136603,0.969358101402917,0.635979075100717,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-relative-C5-budget",0.947335568493298,0.976306683366725,0.964915357702956,0.880432779524593,0.995525168652867,0.985829223380789,0.848239451202547,0.984877397394341,0.972096038448258,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L25-relative-C50-budget",0.970176317402966,0.982930258722908,0.983760968877114,0.896765159516598,0.957840242415796,0.928412398847709,0.842495478117496,0.92433974955894,0.886845710656862,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C10-budget",0.984362072383058,0.985603457597441,0.981240480085108,0.976000753797367,0.99745697852523,0.996079875857049,0.938299854803226,0.98130085482458,0.986802044713491,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C25-budget",0.969984855214219,0.975304833598862,0.976002094289406,0.951221580368702,0.99562549566617,0.983604516928711,0.907714790065946,0.988685788112372,0.968023830011266,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C5-budget",0.977610235588228,0.977016113698735,0.97909461592399,0.970347169269189,0.998002223120005,0.992597937306493,0.923351738003462,0.996021224136242,0.996497563836287,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-absolute-C50-budget",0.998359573059697,0.99610510135358,0.996381433470537,0.992721593025175,0.999195438703316,0.995846918298682,0.988245244356419,0.996175703880792,0.979382145037317,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-relative-C10-budget",0.981979322411046,0.984023674662835,0.981125225591176,0.976338196785921,0.99918336229993,0.993651102491166,0.938963439692598,0.984632172594402,0.986190259595739,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-relative-C25-budget",0.96469262548667,0.97088497031438,0.962027144097485,0.960516886418266,0.990666798075675,0.981834872083277,0.902152975746969,0.992038700515533,0.975732812620283,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-relative-C5-budget",0.974450058250738,0.971772120360142,0.978027219513602,0.975443808734024,0.998948737810287,0.997850342467067,0.933982430028504,0.992327574260314,0.980702300843796,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L5-relative-C50-budget",0.968128059807837,0.96975124173217,0.965727784031027,0.954461864708493,0.989231315942169,0.974664924469612,0.906140498260351,0.990668084341257,0.908614508682618,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C10-budget",0.964748859740812,0.980444725077786,0.979459053087629,0.899084456482084,0.996886128079241,0.979569862302425,0.882255926928935,0.982161685204321,0.938924602804301,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C25-budget",0.982341272643317,0.98485513740967,0.985450546136399,0.933672303386508,0.990819092829149,0.970537621769813,0.92529015731384,0.982787011973101,0.929737567563415,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C5-budget",0.936142390406871,0.977505603090438,0.974290435398062,0.765393035977369,0.99028848342887,0.984799436757732,0.756933817847026,0.998503357605985,0.974252388131766,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-absolute-C50-budget",0.950846771289332,0.973147051555935,0.963368462836042,0.84234682644311,0.902592553406222,0.852425327025134,0.880155131444277,0.888705803591783,0.866831170858636,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-relative-C10-budget",0.955195969497587,0.982721883776662,0.970968639607696,0.773179030791269,0.985151646982396,0.968237171513416,0.768033566273713,0.988333229412178,0.918856401949941,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-relative-C25-budget",0.970946260205108,0.982895015980653,0.980349452210657,0.857130473817162,0.979477636188243,0.944648558834105,0.82825318922832,0.960252915590029,0.87989118642353,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-relative-C5-budget",0.94925737164933,0.974160108466941,0.966114812865659,0.764410642462625,0.996877451007672,0.985447982217104,0.777044851327443,0.984426456556094,0.96578640543126,"greedy","bitVector","L50","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-L50-relative-C50-budget",0.969384095792317,0.985554127325058,0.973278956168093,0.85242397920389,0.948714370540104,0.87571488001286,0.870118062263476,0.931289747572777,0.842690814321442,"greedy","bitVector","L50","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C10-budget",0.964300585408201,0.990510115614939,0.9843279159013,0.873661017458282,0.996309744306567,0.998654450230399,0.808640009395431,0.957601070260681,0.938336860920387,"greedy","bitVector","L10","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C25-budget",0.981557834295621,0.991095882205176,0.992432648449968,0.893614742451772,0.996322818929902,0.990941906275823,0.900891381455969,0.961907813508101,0.958930202933702,"greedy","bitVector","L10","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C5-budget",0.98598243831499,0.990955046443652,0.993394277974207,0.978773600188754,0.997833695686197,0.999681213402033,0.932868775839483,0.960929415491453,0.968182056647188,"greedy","bitVector","L10","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-absolute-C50-budget",0.870164693610016,0.89993181435227,0.895753776915747,0.862123993325495,0.949451488397342,0.875199017564054,0.760810687416685,0.816202389691119,0.818639733524364,"greedy","bitVector","L10","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-relative-C10-budget",0.987852756440329,0.992731128609094,0.994332826091608,0.927876161274219,0.999633887445313,0.998219693571188,0.935268386774949,0.959686691689075,0.961562948129567,"greedy","bitVector","L10","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-relative-C25-budget",0.940974756750349,0.997260981906067,0.984153870854119,0.801092827490576,0.98235356706215,0.94677288200444,0.678316782195952,0.90956227959439,0.829359645573783,"greedy","bitVector","L10","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-relative-C5-budget",0.995113037222772,0.99654667820733,0.998199142263781,0.962856664795862,0.998423378887794,0.999223309050115,0.957219865580214,0.96903238189693,0.976727564487031,"greedy","bitVector","L10","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L10-relative-C50-budget",0.974489265223918,0.987977170642157,0.98554416203312,0.89189103385413,0.970002186546611,0.945726510901392,0.844184964837059,0.939157612902341,0.893913470556556,"greedy","bitVector","L10","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C10-budget",0.987537780236217,0.993826030826184,0.993266718678611,0.928094391033616,0.996725235560915,0.993377792144804,0.926303107157643,0.966525672371024,0.965058645508601,"greedy","bitVector","L25","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C25-budget",0.892351368509008,0.974491350225436,0.967581358326554,0.706380615499612,0.944427365490116,0.83984084391212,0.672979450524943,0.806654970685969,0.727908742168128,"greedy","bitVector","L25","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C5-budget",0.942309809021251,0.990223295941689,0.985511422185618,0.668325979390828,0.997863446983281,0.99502528405374,0.786625996101455,0.963475159723618,0.955369099733784,"greedy","bitVector","L25","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-absolute-C50-budget",0.89571158802603,0.963332220678539,0.950169046723984,0.788499812164579,0.869455790005651,0.73275486412707,0.746719349247929,0.838905159876075,0.660876324048641,"greedy","bitVector","L25","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-relative-C10-budget",0.963210842911036,0.993147598527053,0.990680783067725,0.826023938381448,0.989193743450968,0.98332690848943,0.760984716449459,0.945986922956364,0.943981665587509,"greedy","bitVector","L25","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-relative-C25-budget",0.919263933751675,0.989613907367181,0.98520441655634,0.69721392673791,0.978131715326928,0.91601101379542,0.637257307194255,0.912791597710571,0.785159900426046,"greedy","bitVector","L25","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-relative-C5-budget",0.984568153946863,0.992575216435547,0.99254136253583,0.940736450622275,0.997356438710806,0.997544159561666,0.918158490025432,0.959631068326297,0.964540969664228,"greedy","bitVector","L25","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L25-relative-C50-budget",0.863174574786569,0.959644238633086,0.94560073025502,0.719498730718982,0.941748149961317,0.850835374049501,0.690801231868641,0.820576422799119,0.747069886208493,"greedy","bitVector","L25","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C10-budget",0.97730150824452,0.984561873674009,0.981436451332248,0.93244258586771,0.993076952412437,0.99860839974311,0.853702250735891,0.942336597739376,0.939262274091275,"greedy","bitVector","L5","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C25-budget",0.996462000033861,0.996492647377239,0.99666506719748,0.980394964625766,0.999225623083315,0.999726362411125,0.972738393103903,0.983854232760929,0.986545135784146,"greedy","bitVector","L5","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C5-budget",0.995992607282003,0.995988080108705,0.996052165716879,0.99985329969209,0.999685179348585,0.999591493878209,0.973195633261077,0.973559792450047,0.975330820414454,"greedy","bitVector","L5","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-absolute-C50-budget",0.984935361757291,0.990525902593547,0.990126101728955,0.943593561665225,0.981065319086283,0.971630179119989,0.896447022072045,0.966702027682842,0.951964163531989,"greedy","bitVector","L5","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-relative-C10-budget",0.968853831662071,0.988823460969552,0.988073947466044,0.848979043966426,0.994534910204687,0.993737338180985,0.799973317253264,0.94727780669664,0.920643019866718,"greedy","bitVector","L5","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-relative-C25-budget",0.975146655140687,0.992466381358497,0.987800808475959,0.895514219876966,0.991545761858771,0.979908135583212,0.794762952119161,0.92656999466441,0.886604322768313,"greedy","bitVector","L5","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-relative-C5-budget",0.992580199140651,0.993898858301078,0.993677115288318,0.988490356914765,0.999241550658738,0.998652568880729,0.959957300567139,0.964186439565632,0.966970808500029,"greedy","bitVector","L5","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L5-relative-C50-budget",0.941104657132297,0.948843166864161,0.93677202637714,0.914147868418008,0.971873888523488,0.915080113701621,0.777818740647327,0.873087556091554,0.815093811705032,"greedy","bitVector","L5","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C10-budget",0.901613304413975,0.98851562835381,0.987228382847289,0.587955170110455,0.991060122591671,0.976837504993253,0.715751149324215,0.946919044287664,0.907755571654045,"greedy","bitVector","L50","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C25-budget",0.876346824831075,0.989181836705928,0.971448574358969,0.607166560364687,0.927185913753447,0.853549434642475,0.623546391966591,0.833191519032336,0.727124041293136,"greedy","bitVector","L50","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C5-budget",0.965302844881575,0.990955537069885,0.989998413749878,0.838840769376813,0.998254511093672,0.99688039195343,0.86600338128533,0.954696266815445,0.954169968885224,"greedy","bitVector","L50","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-absolute-C50-budget",0.849124659855541,0.959588598626299,0.941256118119073,0.579874404033106,0.815295296351926,0.70343107219805,0.653712407733043,0.88196449826982,0.829806527565528,"greedy","bitVector","L50","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-relative-C10-budget",0.920499893773935,0.989158034699172,0.987717869701047,0.648274290139788,0.991963021010052,0.98925589772072,0.775539543134159,0.946539178414762,0.939324338231003,"greedy","bitVector","L50","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-relative-C25-budget",0.858506451227713,0.992061167805768,0.96748552773932,0.566266786996376,0.955974096442478,0.881112376031162,0.645375757116563,0.882160254113057,0.818079999475929,"greedy","bitVector","L50","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-L50-relative-C5-budget",0.971386891126149,0.994983630818968,0.993658749797583,0.81033637573418,0.997155344435114,0.997392882518428,0.897414145705631,0.968274940031877,0.966599917750963,"greedy","bitVector","L50","relative","C5","oplib"
